time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2009-05-31 24:00:00,483844204.782838,    0.000000,    0.000000,    0.000000,1261762.444800,1510499.102400,    0.000000,-76192.828244, 4503.128797,    0.000000,    0.000000,   24.922802,39544638.409209,    0.000000,    0.000000,  500.000000,    0.000000,    0.063049,   15.643571,    6.578305,   15.643571,  298.873065,  -54.934814,   -7.209467, -120.830910,    0.000000,    0.000000,    0.183132,    4.416214,    1.681824,   65.678752,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-01 24:00:00,483732804.757020,    0.000000,    0.000000,    0.000000,1209007.900800,1459305.244800,    0.000000,-24499.840992,166763.582030,    0.000000,    0.000000,   24.919917,39533226.256874,    0.000000,    0.000000,  500.000000,    0.000000,    0.062869,   16.256270,    6.572322,   16.256270,  269.067131,  -17.660832,   18.378446,  -64.292615,    0.000000,    0.000000,    0.171732,    4.156613,    1.631643,   69.253290,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-02 24:00:00,483427156.382838,    0.000000,    0.000000,    0.000000,1151994.009600,1417506.220800,    0.000000,-43732.004585, 2640.604794,    0.000000,    0.000000,   24.912001,39501914.721876,    0.000000,    0.000000,  500.000000,    0.000000,    0.062694,   16.004564,    6.549480,   16.004564,  123.541589,  -31.541628,  -17.644331, -101.891226,    0.000000,    0.000000,    0.060644,    1.529884,    0.989885,  345.393144,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-03 24:00:00,483092020.901256,    0.000000,    0.000000,    0.000000,1093456.022400,1368448.516800,    0.000000,-61634.645433,  110.604749,    0.000000,    0.000000,   24.903322,39467582.439270,    0.000000,    0.000000,  500.000000,    0.000000,    0.062524,   16.219594,    6.539510,   16.219594,  271.445265,  -44.496612,  -12.868008, -107.247848,    0.000000,    0.000000,    0.042621,    1.090232,    0.835632,  551.874119,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-04 24:00:00,482771337.699591,    0.000000,    0.000000,    0.000000,1042053.508800,1307605.852800,    0.000000,-56348.158888,    0.000000,    0.000000,    0.000000,   24.894997,39434770.406325,    0.000000,    0.000000,  500.000000,    0.000000,    0.062359,   16.638259,    6.525035,   16.638259,  307.575413,  -40.691009,   -7.058661, -119.600509,    0.000000,    0.000000,    0.168565,    4.083942,    1.617317,   71.951766,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-05 24:00:00,482436454.694139,    0.000000,    0.000000,    0.000000,983549.736000,1243169.985600,    0.000000,-77163.912439,    0.000000,    0.000000,    0.000000,   24.886289,39400533.103428,    0.000000,    0.000000,  500.000000,    0.000000,    0.062199,   16.653152,    6.542953,   16.653152,  303.819626,  -55.772122,    8.655097, -111.649863,    0.000000,    0.000000,    0.137051,    3.355635,    1.466030,  108.725995,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-06 24:00:00,482115925.138942,    0.000000,    0.000000,    0.000000,921048.494400,1192764.139200,    0.000000,-70239.695925,20234.454847,    0.000000,    0.000000,   24.877955,39367763.248613,    0.000000,    0.000000,  500.000000,    0.000000,    0.062045,   16.548847,    6.567522,   16.548847,  145.400686,  -50.803923,  -16.010594,  -83.968106,    0.000000,    0.000000,    0.155654,    3.787166,    1.557445,   90.737934,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-07 24:00:00,482000989.191657,    0.000000,    0.000000,    0.000000,947733.004800,1180477.454400,    0.000000,-31079.370049,151678.897422,    0.000000,    0.000000,   24.874967,39356012.587107,    0.000000,    0.000000,  500.000000,    0.000000,    0.061896,   16.984259,    6.577039,   16.984259,  225.005562,  -22.486259,    1.506077,  -67.701686,    0.000000,    0.000000,    0.235120,    5.578765,    1.890273,   44.501298,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-08 24:00:00,483169433.299340,    0.000000,    0.000000,    0.000000,1119012.710400,1253635.790400,    0.000000,-27797.692415,1361310.012072,    0.000000,    0.000000,   24.905326,39475512.797213,    0.000000,    0.000000,  500.000000,    0.000000,    0.061753,   17.286118,    6.585245,   17.286118,  187.764628,  -20.042105,   -0.758915,  -54.767210,    0.000000,    0.000000,    0.123308,    3.033525,    1.393892,  122.472495,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-09 24:00:00,483017771.202341,    0.000000,    0.000000,    0.000000,1198919.620800,1303787.577600,    0.000000,-48721.605572,  884.150877,    0.000000,    0.000000,   24.901399,39459976.077704,    0.000000,    0.000000,  500.000000,    0.000000,    0.061614,   17.579513,    6.586034,   17.579513,  299.905443,  -35.130302,   -8.226462, -104.843298,    0.000000,    0.000000,    0.066433,    1.670649,    1.034423,  303.696500,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-10 24:00:00,482862275.729693,    0.000000,    0.000000,    0.000000,1148287.363200,1274858.654400,    0.000000,-30347.280771,  789.195932,    0.000000,    0.000000,   24.897361,39444067.602154,    0.000000,    0.000000,  500.000000,    0.000000,    0.061482,   17.628650,    6.582477,   17.628650,  114.088124,  -21.882626,   -4.570671,  -52.644927,    0.000000,    0.000000,    0.064928,    1.634051,    1.023030,  314.637244,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-11 24:00:00,482694699.613204,    0.000000,    0.000000,    0.000000,1120101.782400,1251425.160000,    0.000000,-37179.033243,    0.000000,    0.000000,    0.000000,   24.893004,39426935.188251,    0.000000,    0.000000,  500.000000,    0.000000,    0.061354,   17.632078,    6.584429,   17.632078,  120.557871,  -26.819704,   -4.887961,  -65.545595,    0.000000,    0.000000,    0.039599,    1.016343,    0.806818,  613.630964,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-12 24:00:00,482566614.653853,    0.000000,    0.000000,    0.000000,1096008.494400,1226292.134400,    0.000000,-16702.153946,18955.753649,    0.000000,    0.000000,   24.889674,39413840.216340,    0.000000,    0.000000,  500.000000,    0.000000,    0.061232,   18.159806,    6.584505,   18.159806,  208.289279,  -12.049587,   -0.076538,  -80.749511,    0.000000,    0.000000,    0.011922,    0.331287,    0.460635, 2290.189144,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-13 24:00:00,482648820.017958,    0.000000,    0.000000,    0.000000,1073266.200000,1215915.883200,    0.000000,-25901.980042,256386.874892,    0.000000,    0.000000,   24.891811,39422244.614010,    0.000000,    0.000000,  500.000000,    0.000000,    0.061116,   18.350614,    6.588418,   18.350614,  184.324375,  -18.672535,   -3.511047,  -72.593997,    0.000000,    0.000000,    0.094892,    2.358019,    1.228935,  171.735465,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-14 24:00:00,482460634.207616,    0.000000,    0.000000,    0.000000,1034650.756800,1194822.144000,    0.000000,-28714.641030,    0.000000,    0.000000,    0.000000,   24.886918,39403005.134894,    0.000000,    0.000000,  500.000000,    0.000000,    0.061006,   18.999312,    6.594997,   18.999312,  303.415165,  -20.704655,   -3.090804, -103.891869,    0.000000,    0.000000,    0.066472,    1.671567,    1.034707,  269.450086,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-15 24:00:00,482250429.373612,    0.000000,    0.000000,    0.000000,1000531.915200,1144845.403200,    0.000000,-67502.116369,    0.000000,    0.000000,    0.000000,   24.881452,39381514.505465,    0.000000,    0.000000,  500.000000,    0.000000,    0.060901,   19.157487,    6.609487,   19.157487,  305.300021,  -48.667225,    4.071287, -116.814972,    0.000000,    0.000000,    0.161093,    3.912407,    1.582987,   74.780525,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-16 24:00:00,482080444.653058,    0.000000,    0.000000,    0.000000,970139.246400,1104749.323200,    0.000000,-58414.706835,22193.374055,    0.000000,    0.000000,   24.877032,39364135.844049,    0.000000,    0.000000,  500.000000,    0.000000,    0.060801,   19.128662,    6.653011,   19.128662,  171.073037,  -42.133174,   -2.040187,  -66.311218,    0.000000,    0.000000,    0.148477,    3.621214,    1.522939,   87.865095,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-17 24:00:00,481977811.963050,    0.000000,    0.000000,    0.000000,939940.027200,1078944.840000,    0.000000,-28213.409723,65441.301600,    0.000000,    0.000000,   24.874364,39353643.025848,    0.000000,    0.000000,  500.000000,    0.000000,    0.060708,   19.651187,    6.666172,   19.651187,  234.251518,  -20.347100,   -2.010291,  -64.106045,    0.000000,    0.000000,    0.147419,    3.596677,    1.517771,   85.532381,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-18 24:00:00,482032694.797132,    0.000000,    0.000000,    0.000000,1014587.294400,1084184.870400,    0.000000,-17826.543216,145210.658371,    0.000000,    0.000000,   24.875791,39359254.060698,    0.000000,    0.000000,  500.000000,    0.000000,    0.060620,   20.264387,    6.694718,   20.264387,  236.974483,  -12.852375,   22.005479,  -54.530196,    0.000000,    0.000000,    0.168679,    4.086311,    1.617786,   67.201157,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-19 24:00:00,484108380.313375,    0.000000,    0.000000,    0.000000,1306667.376000,1221185.592000,    0.000000,-1733.376823,2038410.615810,    0.000000,    0.000000,   24.929644,39571701.341875,    0.000000,    0.000000,  500.000000,    0.000000,    0.060538,   20.974681,    6.729703,   20.974681,  197.527678,   -1.240824,   32.437472,  -44.054160,    0.000000,    0.000000,    0.134774,    3.302665,    1.454413,   92.641627,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-20 24:00:00,484412073.256260,    0.000000,    0.000000,    0.000000,1557118.728000,1355701.147200,    0.000000,-25586.998078,130410.185085,    0.000000,    0.000000,   24.937509,39602812.556633,    0.000000,    0.000000,  500.000000,    0.000000,    0.060461,   21.752555,    6.754731,   21.752555,  302.361056,  -18.293909,   20.889052,  -77.956273,    0.000000,    0.000000,    0.094540,    2.349737,    1.226775,  153.446646,    0.069561,    0.001300,    0.001500,    0.000000
2009-06-21 24:00:00,484623780.479766,    0.000000,    0.000000,    0.000000,1565104.161600,1370973.859200,    0.000000,-21828.201819,39856.139008,    0.000000,    0.000000,   24.942992,39624500.478762,    0.000000,    0.000000,  500.000000,    0.000000,    0.060391,   22.031129,    6.774085,   22.031129,  195.465843,  -15.590279,    9.310964,  -66.875304,    0.000000,    0.000000,    0.121816,    2.998527,    1.385828,  105.535552,    0.074485,    0.001300,    0.001500,    0.000000
2009-06-22 24:00:00,484814496.254664,    0.000000,    0.000000,    0.000000,1509991.286400,1371882.960000,    0.000000,-10126.661081,64114.254915,    0.000000,    0.000000,   24.947931,39644037.974017,    0.000000,    0.000000,  500.000000,    0.000000,    0.060326,   22.436588,    6.797765,   22.436588,  219.902231,   -7.227751,   15.828700,  -43.485903,    0.000000,    0.000000,    0.128890,    3.164971,    1.423772,   98.116668,    0.051234,    0.001300,    0.001500,    0.000000
2009-06-23 24:00:00,484891049.637814,    0.000000,    0.000000,    0.000000,1441995.652800,1354830.235200,    0.000000,-10895.451437,    0.000000,    0.000000,    0.000000,   24.949914,39651880.331897,    0.000000,    0.000000,  500.000000,    0.000000,    0.060267,   23.394854,    6.822433,   23.394854,  298.096156,   -7.766640,   21.236863,  -63.908908,    0.000000,    0.000000,    0.132638,    3.252850,    1.443402,   89.388193,    0.051819,    0.001300,    0.001500,    0.000000
2009-06-24 24:00:00,484904106.638445,    0.000000,    0.000000,    0.000000,1360075.622400,1316413.944000,    0.000000,-31427.462282,    0.000000,    0.000000,    0.000000,   24.950252,39653217.930153,    0.000000,    0.000000,  500.000000,    0.000000,    0.060214,   24.172723,    6.848531,   24.172723,  293.275877,  -22.379027,   11.742823,  -72.993515,    0.000000,    0.000000,    0.109720,    2.712253,    1.318015,  115.601538,    0.051761,    0.001300,    0.001500,    0.000000
2009-06-25 24:00:00,484758174.827492,    0.000000,    0.000000,    0.000000,1158577.300800,1280661.710400,    0.000000,-52102.174042,27612.181971,    0.000000,    0.000000,   24.946472,39638268.238311,    0.000000,    0.000000,  500.000000,    0.000000,    0.060166,   24.094320,    6.888291,   24.094320,  237.287219,  -37.096702,    4.983694,  -80.944611,    0.000000,    0.000000,    0.083534,    2.084985,    1.155598,  183.177729,    0.051237,    0.001300,    0.001500,    0.000000
2009-06-26 24:00:00,484550617.566157,    0.000000,    0.000000,    0.000000,1099405.785600,1246334.558400,    0.000000,-62234.751765,    0.000000,    0.000000,    0.000000,   24.941097,39617005.450738,    0.000000,    0.000000,  500.000000,    0.000000,    0.060125,   24.540201,    6.919682,   24.540201,  296.199159,  -44.319280,    0.438062,  -98.330464,    0.000000,    0.000000,    0.089064,    2.218222,    1.191950,  164.865188,    0.051200,    0.001300,    0.001500,    0.000000
2009-06-27 24:00:00,484395393.818766,    0.000000,    0.000000,    0.000000,1059557.803200,1214206.027200,    0.000000,-109113.274499,108514.772886,    0.000000,    0.000000,   24.937077,39601103.865094,    0.000000,    0.000000,  500.000000,    0.000000,    0.060090,   24.307941,    6.965993,   24.307941,  180.875825,  -77.734909,   -8.315706,  -85.653701,    0.000000,    0.000000,    0.150096,    3.659220,    1.530910,   76.406877,    0.051164,    0.001300,    0.001500,    0.000000
2009-06-28 24:00:00,483842762.138657,    0.000000,    0.000000,    0.000000,898377.825600,1187148.873600,    0.000000,-270529.463564,    0.000000,    0.000000,    0.000000,   24.922765,39544490.620418,    0.000000,    0.000000,  500.000000,    0.000000,    0.060060,   23.625951,    7.022398,   23.625951,  306.705480, -193.091058,  -28.490452, -135.801099,    0.000000,    0.000000,    0.204123,    4.889853,    1.769715,   49.026750,    0.141059,    0.001300,    0.001500,    0.000000
2009-06-29 24:00:00,483380753.143326,    0.000000,    0.000000,    0.000000,929518.848000,1159646.630400,    0.000000,-237410.853812,    0.000000,    0.000000,    0.000000,   24.910799,39497161.035023,    0.000000,    0.000000,  500.000000,    0.000000,    0.060036,   22.812678,    7.067501,   22.812678,  185.839029, -169.816806,  -58.240033, -112.380818,    0.000000,    0.000000,    0.239683,    5.680029,    1.907351,   38.880727,    0.139738,    0.001300,    0.001500,    0.000000
2009-06-30 24:00:00,483089404.522183,    0.000000,    0.000000,    0.000000,994970.044800,1139061.873600,    0.000000,-180610.191947,30005.606475,    0.000000,    0.000000,   24.903254,39467314.409561,    0.000000,    0.000000,  500.000000,    0.000000,    0.060019,   22.219504,    7.102714,   22.219504,  127.490134, -129.399102,  -58.257156,  -83.805637,    0.000000,    0.000000,    0.123229,    3.031653,    1.393462,  114.535398,    0.140786,    0.001300,    0.001500,    0.000000
2009-07-01 24:00:00,482836608.842835,    0.000000,    0.000000,    0.000000,992892.556800,1123648.761600,    0.000000,-125843.478185, 1120.593365,    0.000000,    0.000000,   24.896694,39441443.506678,    0.000000,    0.000000,  500.000000,    0.000000,    0.060007,   21.698445,    7.130513,   21.698445,   98.840821,  -90.284423,  -44.742604,  -83.123619,    0.000000,    0.000000,    0.113284,    2.796603,    1.338354,  132.014619,    0.146981,    0.001300,    0.001500,    0.000000
2009-07-02 24:00:00,482602978.632380,    0.000000,    0.000000,    0.000000,959126.529600,1101788.049600,    0.000000,-93280.508194,    0.000000,    0.000000,    0.000000,   24.890619,39417557.946195,    0.000000,    0.000000,  500.000000,    0.000000,    0.060001,   21.660740,    7.158723,   21.660740,  173.496706,  -66.987220,  -21.164667,  -68.447888,    0.000000,    0.000000,    0.088393,    2.201911,    1.187559,  191.935058,    0.139242,    0.001300,    0.001500,    0.000000
2009-07-03 24:00:00,482393452.009970,    0.000000,    0.000000,    0.000000,922101.926400,1066444.185600,    0.000000,-66802.558635,    0.000000,    0.000000,    0.000000,   24.885171,39396136.654820,    0.000000,    0.000000,  500.000000,    0.000000,    0.060001,   22.008698,    7.185212,   22.008698,  241.134833,  -47.987929,   -3.762396,  -70.147726,    0.000000,    0.000000,    0.104622,    2.590646,    1.288129,  147.381965,    0.139163,    0.001300,    0.001500,    0.000000
2009-07-04 24:00:00,482208018.517135,    0.000000,    0.000000,    0.000000,873424.641600,1034319.024000,    0.000000,-41130.077262,15994.066341,    0.000000,    0.000000,   24.880350,39377178.563313,    0.000000,    0.000000,  500.000000,    0.000000,    0.060007,   21.806908,    7.209709,   21.806908,   94.408462,  -29.557108,   -8.626908,  -79.251593,    0.000000,    0.000000,    0.040567,    1.039965,    0.816140,  559.140876,    0.139145,    0.001300,    0.001500,    0.000000
2009-07-05 24:00:00,481930620.430355,    0.000000,    0.000000,    0.000000,803516.328000,997713.633600,    0.000000,-85177.005380,    0.000000,    0.000000,    0.000000,   24.873137,39348818.323570,    0.000000,    0.000000,  500.000000,    0.000000,    0.060019,   22.003068,    7.216466,   22.003068,  304.354186,  -61.248312,   -3.917162, -115.354248,    0.000000,    0.000000,    0.109091,    2.696968,    1.314296,  142.135084,    0.066488,    0.001300,    0.001500,    0.000000
2009-07-06 24:00:00,481647110.761688,    0.000000,    0.000000,    0.000000,767584.209600,947121.422400,    0.000000,-106362.627919,    0.000000,    0.000000,    0.000000,   24.865765,39319833.256420,    0.000000,    0.000000,  500.000000,    0.000000,    0.060036,   22.129457,    7.224408,   22.129457,  291.682862,  -76.533796,   -2.935980, -114.448765,    0.000000,    0.000000,    0.089579,    2.230341,    1.195201,  192.133148,    0.058463,    0.001300,    0.001500,    0.000000
2009-07-07 24:00:00,481441558.900622,    0.000000,    0.000000,    0.000000,747618.768000,901744.617600,    0.000000,-59539.745981, 6966.767272,    0.000000,    0.000000,   24.860421,39298818.331166,    0.000000,    0.000000,  500.000000,    0.000000,    0.060060,   22.468714,    7.227167,   22.468714,  260.111598,  -42.855813,  -11.429865, -107.159447,    0.000000,    0.000000,    0.096350,    2.392863,    1.237982,  168.228640,    0.066046,    0.001300,    0.001500,    0.000000
2009-07-08 24:00:00,481274032.678468,    0.000000,    0.000000,    0.000000,699544.252800,874163.793600,    0.000000,-116920.912369,124166.887144,    0.000000,    0.000000,   24.856065,39281691.018290,    0.000000,    0.000000,  500.000000,    0.000000,    0.060090,   22.218158,    7.242103,   22.218158,  207.172185,  -84.188820,  -27.379823,  -92.612230,    0.000000,    0.000000,    0.116793,    2.879489,    1.358042,  129.854578,    0.065847,    0.001300,    0.001500,    0.000000
2009-07-09 24:00:00,481019512.257517,    0.000000,    0.000000,    0.000000,670445.985600,851729.644800,    0.000000,-86846.566344,12051.092364,    0.000000,    0.000000,   24.849447,39255669.713525,    0.000000,    0.000000,  500.000000,    0.000000,    0.060125,   22.267435,    7.251460,   22.267435,  216.385710,  -62.578982,  -16.615114,  -84.922009,    0.000000,    0.000000,    0.153094,    3.727799,    1.545189,   85.720770,    0.065847,    0.001300,    0.001500,    0.000000
2009-07-10 24:00:00,481109364.890247,    0.000000,    0.000000,    0.000000,672593.068800,837454.248000,    0.000000,-36601.878689,296643.859098,    0.000000,    0.000000,   24.851783,39264855.942007,    0.000000,    0.000000,  500.000000,    0.000000,    0.060166,   22.695208,    7.268131,   22.695208,  241.976323,  -26.368075,    6.579365,  -67.079053,    0.000000,    0.000000,    0.123943,    3.048165,    1.397252,  117.473009,    0.139757,    0.001300,    0.001500,    0.000000
2009-07-11 24:00:00,481116057.358866,    0.000000,    0.000000,    0.000000,689505.652800,829146.196800,    0.000000,-111456.546348,260836.530077,    0.000000,    0.000000,   24.851957,39265540.157305,    0.000000,    0.000000,  500.000000,    0.000000,    0.060214,   22.878118,    7.282028,   22.878118,  285.668058,  -80.228996,    2.102914,  -99.312962,    0.000000,    0.000000,    0.123996,    3.049409,    1.397537,  117.712998,    0.139757,    0.001300,    0.001500,    0.000000
2009-07-12 24:00:00,480729753.105940,    0.000000,    0.000000,    0.000000,547166.793600,800150.745600,    0.000000,-136091.517619,    0.000000,    0.000000,    0.000000,   24.841913,39226045.720434,    0.000000,    0.000000,  500.000000,    0.000000,    0.060267,   22.793540,    7.290325,   22.793540,  268.617043,  -98.073285,  -20.692065, -128.299114,    0.000000,    0.000000,    0.081237,    2.029206,    1.140036,  222.657472,    0.139757,    0.001300,    0.001500,    0.000000
2009-07-13 24:00:00,480387364.732212,    0.000000,    0.000000,    0.000000,504463.161600,761953.564800,    0.000000,-86580.695102,    0.000000,    0.000000,    0.000000,   24.833010,39191041.094134,    0.000000,    0.000000,  500.000000,    0.000000,    0.060326,   22.885037,    7.294496,   22.885037,  250.158408,  -62.445222,  -11.215669, -115.823767,    0.000000,    0.000000,    0.067214,    1.689455,    1.040229,  290.910892,    0.139757,    0.001300,    0.001500,    0.000000
2009-07-14 24:00:00,480114972.045556,    0.000000,    0.000000,    0.000000,595021.593600,733978.281600,    0.000000,-139336.337877, 3385.289897,    0.000000,    0.000000,   24.825928,39163192.589527,    0.000000,    0.000000,  500.000000,    0.000000,    0.060391,   22.570796,    7.319659,   22.570796,  166.399161, -100.579688,  -21.775876,  -93.203266,    0.000000,    0.000000,    0.246324,    5.824414,    1.931441,   40.153971,    0.057176,    0.001300,    0.001500,    0.000000
2009-07-15 24:00:00,480040538.557325,    0.000000,    0.000000,    0.000000,510596.092800,716090.284800,    0.000000,-112012.504800,245457.389309,    0.000000,    0.000000,   24.823992,39155582.762093,    0.000000,    0.000000,  500.000000,    0.000000,    0.060461,   22.786279,    7.349663,   22.786279,  276.351719,  -80.866273,    0.281470,  -85.487778,    0.000000,    0.000000,    0.175288,    4.236694,    1.647286,   69.921551,    0.057176,    0.001300,    0.001500,    0.000000
2009-07-16 24:00:00,479648493.096097,    0.000000,    0.000000,    0.000000,486397.008000,688995.244800,    0.000000,-192829.847985,    0.000000,    0.000000,    0.000000,   24.813799,39115501.363553,    0.000000,    0.000000,  500.000000,    0.000000,    0.060538,   22.553067,    7.375270,   22.553067,  300.431913, -139.365943,  -24.530095, -136.551546,    0.000000,    0.000000,    0.181851,    4.385853,    1.676033,   67.013122,    0.057812,    0.001300,    0.001500,    0.000000
2009-07-17 24:00:00,479360119.934180,    0.000000,    0.000000,    0.000000,523202.587200,664349.644800,    0.000000,-202797.656381,53084.944292,    0.000000,    0.000000,   24.806300,39086019.069345,    0.000000,    0.000000,  500.000000,    0.000000,    0.060620,   21.802709,    7.398089,   21.802709,   99.605992, -146.769583,  -68.493347, -105.036157,    0.000000,    0.000000,    0.145283,    3.546592,    1.507166,   97.413083,    0.142172,    0.001300,    0.001500,    0.000000
2009-07-18 24:00:00,479107352.248313,    0.000000,    0.000000,    0.000000,518055.134400,647613.273600,    0.000000,-127150.701322, 1953.678607,    0.000000,    0.000000,   24.799727,39060179.120118,    0.000000,    0.000000,  500.000000,    0.000000,    0.060708,   21.618199,    7.412100,   21.618199,  187.927399,  -92.141348,  -31.497985,  -81.892614,    0.000000,    0.000000,    0.079689,    1.991670,    1.129443,  242.164166,    0.148211,    0.001300,    0.001500,    0.000000
2009-07-19 24:00:00,478938284.543995,    0.000000,    0.000000,    0.000000,511328.505600,622329.436800,    0.000000,-59204.364396,    0.000000,    0.000000,    0.000000,   24.795314,39042929.174583,    0.000000,    0.000000,  500.000000,    0.000000,    0.060801,   21.841169,    7.415523,   21.841169,  217.562151,  -42.922062,  -11.967360,  -88.416300,    0.000000,    0.000000,    0.011655,    0.324329,    0.455773, 2540.447356,    0.148098,    0.001300,    0.001500,    0.000000
2009-07-20 24:00:00,478768332.293606,    0.000000,    0.000000,    0.000000,492909.580800,591944.544000,    0.000000,-72273.527548,    0.000000,    0.000000,    0.000000,   24.790877,39025588.978982,    0.000000,    0.000000,  500.000000,    0.000000,    0.060901,   22.149834,    7.422382,   22.149834,  282.914231,  -52.393973,   -5.729094,  -96.585543,    0.000000,    0.000000,    0.103117,    2.554330,    1.279069,  161.918103,    0.148098,    0.001300,    0.001500,    0.000000
2009-07-21 24:00:00,479282068.721024,    0.000000,    0.000000,    0.000000,494602.286400,589892.198400,    0.000000,-67364.681538,687167.115903,    0.000000,    0.000000,   24.804271,39078039.377982,    0.000000,    0.000000,  500.000000,    0.000000,    0.061006,   22.081928,    7.434930,   22.081928,  173.592320,  -48.770679,   -9.770265,  -79.406037,    0.000000,    0.000000,    0.004736,    0.140741,    0.300238, 6567.156887,    0.148098,    0.001300,    0.001500,    0.000000
2009-07-22 24:00:00,479292475.570468,    0.000000,    0.000000,    0.000000,530936.121600,611644.521600,    0.000000,-28003.124752,120590.595965,    0.000000,    0.000000,   24.804542,39079103.338980,    0.000000,    0.000000,  500.000000,    0.000000,    0.061116,   22.335469,    7.437917,   22.335469,  164.412848,  -20.268440,   -5.921148,  -66.092939,    0.000000,    0.000000,    0.071580,    1.795336,    1.072330,  276.150002,    0.148098,    0.001300,    0.001500,    0.000000
2009-07-23 24:00:00,479180478.348958,    0.000000,    0.000000,    0.000000,544733.121600,605633.587200,    0.000000,-59403.261235, 7486.702767,    0.000000,    0.000000,   24.801630,39067653.122832,    0.000000,    0.000000,  500.000000,    0.000000,    0.061232,   22.625824,    7.443992,   22.625824,  241.819074,  -42.997606,   -5.210503,  -85.526764,    0.000000,    0.000000,    0.094175,    2.340492,    1.224360,  183.496284,    0.148098,    0.001300,    0.001500,    0.000000
2009-07-24 24:00:00,479140344.299049,    0.000000,    0.000000,    0.000000,520326.201600,582806.102400,    0.000000,-110498.314406,133193.888816,    0.000000,    0.000000,   24.800586,39063549.953663,    0.000000,    0.000000,  500.000000,    0.000000,    0.061354,   22.398159,    7.478379,   22.398159,  255.234639,  -79.989914,    1.926211, -104.983189,    0.000000,    0.000000,    0.144235,    3.522194,    1.501973,  101.054108,    0.076201,    0.001300,    0.001500,    0.000000
2009-07-25 24:00:00,478952189.683421,    0.000000,    0.000000,    0.000000,504464.976000,561205.454400,    0.000000,-145237.207129,11340.274825,    0.000000,    0.000000,   24.795677,39044347.913299,    0.000000,    0.000000,  500.000000,    0.000000,    0.061482,   22.412462,    7.508843,   22.412462,  239.442741, -105.195157,   -8.192391,  -81.701412,    0.000000,    0.000000,    0.145888,    3.560536,    1.510126,   99.054359,    0.053788,    0.001300,    0.001500,    0.000000
2009-07-26 24:00:00,478802289.701604,    0.000000,    0.000000,    0.000000,493371.820800,534518.049600,    0.000000,-115789.980146, 4957.573934,    0.000000,    0.000000,   24.791763,39029053.646825,    0.000000,    0.000000,  500.000000,    0.000000,    0.061614,   22.592915,    7.528593,   22.592915,  258.227450,  -83.895210,   -1.853809,  -80.435680,    0.000000,    0.000000,    0.093389,    2.321579,    1.219403,  194.546103,    0.053788,    0.001300,    0.001500,    0.000000
2009-07-27 24:00:00,478701548.260090,    0.000000,    0.000000,    0.000000,409497.120000,510767.985600,    0.000000,-83323.143344,83860.056285,    0.000000,    0.000000,   24.789134,39018775.016816,    0.000000,    0.000000,  500.000000,    0.000000,    0.061753,   22.775325,    7.543058,   22.775325,  223.213944,  -60.372054,    3.204721,  -88.567628,    0.000000,    0.000000,    0.185433,    4.466746,    1.691418,   66.896339,    0.053788,    0.001300,    0.001500,    0.000000
2009-07-28 24:00:00,478489309.842077,    0.000000,    0.000000,    0.000000,391662.691200,486946.080000,    0.000000,-119111.156821,    0.000000,    0.000000,    0.000000,   24.783593,38997120.371619,    0.000000,    0.000000,  500.000000,    0.000000,    0.061896,   22.887842,    7.558414,   22.887842,  287.377455,  -86.323758,   -2.249678, -109.486470,    0.000000,    0.000000,    0.128827,    3.162487,    1.423213,  119.436907,    0.053788,    0.001300,    0.001500,    0.000000
